Age,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
30,0.001688139,0.001506246,0.001431724,0.001347838,0.001310244,0.001258454,0.001241898,0.001216196,0.001179283,0.001162254,0.001233521,0.001059285,0.001077782,0.00110267,0.001146543,0.001062335,0.001048052,0.000858001,0.001044428,0.001007218,0.000975221,0.000977017,0.000994591,0.001037585,0.0008904,0.000937701,0.000792637,0.000897327,0.000914614,0.000836203,0.000890042,0.000946594,0.000851757,0.000781994,0.000862394,0.000859254,0.000943706,0.0008985,0.00087024,0.000909468,0.000941304,0.000953168,0.000916185,0.000962301,0.000990969,0.001037385,0.000925888,0.001070176,0.001031117,0.001006203,0.000915954,0.001055019,0.000980041,0.000842949,0.000945823,0.000886666,0.000881068,0.000830394,0.000873619,0.000804783,0.000709012,0.000714183,0.000660959,0.000775465
31,0.001737376,0.001567974,0.001476196,0.001401735,0.001353924,0.001309274,0.00129088,0.001261559,0.001229603,0.001210689,0.001111982,0.001065006,0.001135489,0.001158799,0.001044072,0.001146883,0.001054737,0.001021863,0.000995851,0.001119373,0.00098477,0.001063188,0.00088394,0.00084402,0.000991268,0.000922971,0.000926586,0.000918183,0.000902384,0.000879335,0.000943162,0.000915322,0.000910381,0.000848232,0.000841058,0.000857659,0.000986076,0.000903024,0.000935008,0.000993216,0.00099821,0.00101551,0.001067726,0.001071051,0.001080285,0.001124603,0.001034423,0.001029996,0.000982865,0.001002479,0.001058596,0.00100347,0.001034632,0.000969115,0.000870426,0.000924287,0.000938634,0.000896302,0.000775729,0.000817774,0.000751357,0.000737661,0.00077478,0.000714975
32,0.001810094,0.001652346,0.001540841,0.001475767,0.001416349,0.001381503,0.001360859,0.001327198,0.001300283,0.001279062,0.001220731,0.001167589,0.00127102,0.001158749,0.001207254,0.001126816,0.001037844,0.001111623,0.001067619,0.001134654,0.001093152,0.000985051,0.00107778,0.001028833,0.001051427,0.001038422,0.00103282,0.000971176,0.000971599,0.000935488,0.000937236,0.000998678,0.001006576,0.000964371,0.000955281,0.001014081,0.000963288,0.00102951,0.000934676,0.001062488,0.001019234,0.000986603,0.000911328,0.001028346,0.001088232,0.00110408,0.000993245,0.001135902,0.001111138,0.001124277,0.001038553,0.001100307,0.001076905,0.001107103,0.00097608,0.001064351,0.001055494,0.000865017,0.000904116,0.000893807,0.00074102,0.000703674,0.000806416,0.000723011
33,0.001889884,0.001737856,0.001622803,0.001562968,0.001495249,0.001460242,0.001446204,0.001409049,0.001384644,0.001373618,0.001284599,0.001232163,0.001280804,0.001296617,0.001200632,0.001252668,0.001098028,0.001011927,0.001132464,0.001120266,0.001135643,0.001059285,0.001077586,0.001151793,0.001124029,0.001012224,0.001015179,0.001009953,0.001093175,0.0009741,0.000974269,0.000937881,0.000997358,0.001018187,0.000969707,0.000947291,0.001053445,0.001144805,0.001078653,0.000987878,0.00102145,0.001050351,0.001133273,0.001188389,0.001128809,0.001063358,0.001071604,0.001183599,0.001116081,0.001065804,0.001203743,0.001078042,0.001081748,0.001044511,0.001113801,0.001006814,0.001061281,0.001068056,0.000922876,0.00086299,0.000805093,0.000839166,0.000813593,0.000801887
34,0.001980633,0.001834799,0.001715678,0.001661601,0.00158458,0.001553817,0.001547268,0.001506035,0.001484427,0.00148499,0.001363308,0.001432329,0.001357556,0.00138811,0.001368426,0.00137732,0.001215056,0.001290745,0.001345649,0.001195162,0.001228974,0.001153566,0.001342033,0.001307903,0.001161693,0.001105959,0.001053061,0.001101264,0.001173278,0.001092973,0.000967864,0.001032333,0.001028989,0.001049646,0.000981972,0.001094553,0.001097153,0.001135878,0.001010286,0.001031063,0.001094632,0.001144094,0.001123617,0.001210842,0.001167176,0.001121843,0.001131828,0.001074171,0.001134815,0.001094101,0.00128473,0.001125634,0.00112929,0.001027981,0.001101114,0.001045745,0.001077527,0.001168517,0.001035476,0.001010886,0.000928455,0.00079557,0.000887335,0.000917305
35,0.002121391,0.00197988,0.001853878,0.001805351,0.001716273,0.001701948,0.001704086,0.001657038,0.001638209,0.001652471,0.001666893,0.001516385,0.001517243,0.001478413,0.001550349,0.001552224,0.001331771,0.001228178,0.001383657,0.001356973,0.001439349,0.001360862,0.001394532,0.001232853,0.001290805,0.001263359,0.00108926,0.001327244,0.001224076,0.001266139,0.001030233,0.001148626,0.001158774,0.001136196,0.001144733,0.001024843,0.001138549,0.00113891,0.001190809,0.001160391,0.001177291,0.001241966,0.001220481,0.00116608,0.001164779,0.001239849,0.001046884,0.001213423,0.00124127,0.001195772,0.001180918,0.001137403,0.001180744,0.001215488,0.00112765,0.001166382,0.001172779,0.00131187,0.001231052,0.000961407,0.000957219,0.000930703,0.000943908,0.000993189
36,0.002248059,0.002113914,0.001982096,0.001940789,0.0018393,0.001830462,0.00184291,0.001790255,0.001775279,0.00180549,0.001634968,0.001630013,0.001558928,0.001679767,0.001724265,0.001649189,0.001546698,0.001482398,0.001405317,0.001480385,0.001558673,0.001504912,0.001536234,0.001299256,0.001448764,0.00139636,0.001332201,0.001335182,0.001312365,0.00118204,0.001253648,0.001055977,0.001195362,0.001098456,0.001269478,0.001224357,0.001237163,0.00122933,0.001359585,0.001292569,0.001279697,0.001276751,0.001274798,0.001274151,0.00130318,0.001219894,0.001052898,0.001244002,0.001208452,0.001335485,0.001209508,0.001282681,0.001220245,0.001301406,0.001268794,0.001234693,0.001207863,0.001187829,0.001187765,0.001055972,0.00111642,0.00093356,0.00102333,0.000957869
37,0.002399648,0.002273617,0.002134762,0.002101644,0.001985619,0.001979234,0.002003813,0.001944629,0.001934214,0.001983177,0.00181967,0.001768375,0.001881866,0.001804018,0.001829642,0.001638549,0.001593369,0.001620218,0.001548868,0.001594586,0.001605788,0.001549079,0.00153036,0.001500755,0.001504789,0.001512975,0.0014814,0.001548045,0.001484743,0.00142643,0.001289254,0.001391848,0.001218037,0.001327755,0.001272195,0.001384942,0.001243213,0.001212966,0.001414626,0.001421131,0.001461781,0.001315526,0.001288442,0.001327424,0.001351871,0.001287048,0.001297265,0.001332023,0.001251348,0.001466551,0.001257906,0.001380877,0.001324905,0.001295712,0.001367426,0.001278967,0.001237993,0.001231901,0.001299316,0.001204617,0.001248978,0.001107296,0.001211876,0.001040638
38,0.002585843,0.002434568,0.002288197,0.002273949,0.002157628,0.002148739,0.002175348,0.002120823,0.002118278,0.002142583,0.002005434,0.002045003,0.001954056,0.002081567,0.00206173,0.001991951,0.001904068,0.001919803,0.001856236,0.001680765,0.001615973,0.001794838,0.00161974,0.001744122,0.001414806,0.001595594,0.001724418,0.001715177,0.001542288,0.001555343,0.001573912,0.001382234,0.001381764,0.001352261,0.001256994,0.001405585,0.001344356,0.001340278,0.001465329,0.00148448,0.001465879,0.001675062,0.001541538,0.001384921,0.001484558,0.001362039,0.001405943,0.001331058,0.001407109,0.001349673,0.001431681,0.001307402,0.001327436,0.00131463,0.001273848,0.001337884,0.001288651,0.001489906,0.001429469,0.001383876,0.001284014,0.001179849,0.001298588,0.001336851
39,0.002799323,0.002618818,0.00246389,0.002471674,0.002355174,0.002344739,0.002373692,0.002324844,0.002331659,0.002326595,0.002167625,0.002244461,0.002145072,0.002291508,0.002108134,0.002227447,0.00213984,0.002043288,0.00200885,0.001900861,0.00197115,0.001998718,0.001897437,0.001805003,0.00176233,0.001929053,0.001779004,0.001994572,0.001832687,0.001708778,0.001533146,0.001592907,0.001636459,0.001519035,0.001630132,0.001459598,0.001462722,0.001553778,0.001536902,0.001570481,0.00175936,0.001663344,0.001603217,0.0015942,0.001556048,0.001684701,0.001554308,0.001523754,0.001495237,0.001516296,0.001574453,0.001484677,0.00147985,0.001494448,0.001384357,0.001420475,0.001473691,0.001423104,0.001491395,0.00145573,0.001316557,0.001288846,0.001420446,0.001335381
40,0.003018636,0.002805938,0.002642675,0.002676094,0.002560629,0.002580767,0.002612543,0.002570538,0.002588633,0.002548178,0.002410695,0.002453331,0.002589121,0.002509538,0.002422376,0.002457422,0.002290347,0.002299828,0.002529948,0.002355777,0.002308172,0.002038666,0.002208614,0.002141861,0.002058785,0.001953925,0.001912327,0.001984307,0.002090775,0.001934034,0.002072302,0.001792137,0.001745945,0.001654056,0.001935525,0.001760028,0.001535998,0.001635329,0.001664765,0.001585973,0.0016641,0.00168578,0.001749513,0.001647778,0.001693457,0.001813859,0.001638349,0.001534623,0.001620859,0.001660279,0.001720481,0.001618443,0.00165703,0.001577076,0.001533896,0.001480127,0.001544545,0.001602149,0.001695167,0.001534852,0.001459666,0.001527783,0.001431152,0.001539599
41,0.003305872,0.003053169,0.002878535,0.002942537,0.002827213,0.002832165,0.002866937,0.002833789,0.002865309,0.00278251,0.002709877,0.002605178,0.002552424,0.002714212,0.002900761,0.002641109,0.002546155,0.002524137,0.002782058,0.002450019,0.002634562,0.002490075,0.002524549,0.002431228,0.002179308,0.002348925,0.002107289,0.002209362,0.002213557,0.002220998,0.002077686,0.002201063,0.002029481,0.001874984,0.001920345,0.001854239,0.001888845,0.001871336,0.001719409,0.001946816,0.001822927,0.001897276,0.001892607,0.001866282,0.001943227,0.001820459,0.001797648,0.001808511,0.001818815,0.001829832,0.001664503,0.001732553,0.001774666,0.001505468,0.001747521,0.001685891,0.001572216,0.001777921,0.001742587,0.001634757,0.001569541,0.001485646,0.001616406,0.001662109
42,0.003661594,0.003359807,0.003170995,0.003272232,0.003156823,0.003127439,0.003165724,0.003143467,0.003191195,0.003057215,0.003019966,0.003128802,0.003297333,0.003016644,0.003116017,0.003188027,0.002994864,0.003121341,0.002792761,0.00307246,0.002883885,0.002843836,0.002900776,0.002725455,0.002761676,0.002724223,0.002476445,0.002461755,0.002482878,0.002086665,0.002370194,0.002277433,0.002256523,0.002117435,0.002136366,0.002058441,0.002199789,0.001902651,0.001941891,0.002105213,0.002145394,0.001912436,0.001992407,0.001989431,0.002064086,0.001973907,0.002005967,0.001864599,0.001869019,0.001816085,0.001914963,0.001832863,0.001895816,0.001837336,0.001792725,0.001781823,0.001929548,0.001747029,0.001860442,0.001693982,0.001830304,0.001562822,0.001766016,0.001548235
43,0.004076069,0.003736464,0.003549331,0.003620999,0.003513475,0.00348623,0.003515573,0.003484742,0.00350493,0.003397211,0.003381752,0.003123377,0.003378178,0.003282199,0.003426161,0.003393541,0.00327144,0.003532312,0.003286475,0.003357807,0.00325124,0.003314044,0.00319366,0.003195436,0.002872485,0.002971207,0.002852545,0.002660741,0.002720959,0.002732736,0.002560201,0.00237554,0.002518957,0.002366696,0.002457446,0.002352856,0.002264904,0.00234112,0.002106089,0.002264785,0.002225661,0.002156541,0.002062311,0.002179794,0.002328496,0.002241641,0.00217202,0.002176897,0.002002824,0.001939825,0.002023871,0.002114257,0.00216987,0.002098904,0.002066402,0.00191085,0.001874508,0.00198026,0.001970004,0.00181854,0.001769955,0.001817405,0.001801599,0.001778523
44,0.004548323,0.004165293,0.003982184,0.004016404,0.003919781,0.003893992,0.003912035,0.003870949,0.003857022,0.003782698,0.003658181,0.003666815,0.003792107,0.003581487,0.003689569,0.003630837,0.003600323,0.003720514,0.003798256,0.003635719,0.003705396,0.003636332,0.003545653,0.003564328,0.003433104,0.003215755,0.003372632,0.003200892,0.003106458,0.003263946,0.002835111,0.002877673,0.002698875,0.002778411,0.00262423,0.002564783,0.00261999,0.002554426,0.002574752,0.002286441,0.002389336,0.002393278,0.002337754,0.002410503,0.00230873,0.002339181,0.002359471,0.002435174,0.002255234,0.002221831,0.002149529,0.002066859,0.002167547,0.002197235,0.002077774,0.002155033,0.001992931,0.00200425,0.002124219,0.002253497,0.00203214,0.001980727,0.001952489,0.001934279
45,0.005060399,0.004629712,0.004454565,0.004441772,0.004360241,0.004343018,0.00434689,0.004293728,0.004237956,0.004205802,0.004414354,0.004178129,0.004403936,0.004231583,0.00404783,0.004228947,0.004056675,0.003944586,0.004393313,0.004219575,0.004216167,0.004231917,0.004424252,0.003957432,0.003798022,0.00362663,0.003523401,0.003887014,0.003719379,0.003368008,0.003390535,0.003191335,0.003211347,0.003203361,0.003182077,0.003102961,0.002827847,0.002841453,0.002826912,0.002906703,0.00259144,0.002532531,0.002552005,0.002383438,0.002591397,0.00278161,0.002481279,0.00267168,0.002498307,0.00237383,0.002455838,0.002593441,0.002213561,0.002253622,0.002407518,0.002279841,0.002238703,0.002300185,0.00232354,0.002321868,0.002146853,0.002084738,0.002249385,0.002266756
46,0.005691534,0.005202036,0.005037164,0.004965607,0.004903096,0.004882374,0.004868653,0.004800731,0.004693282,0.004713563,0.004437361,0.004670424,0.004405532,0.004830665,0.004799957,0.004586937,0.004754759,0.004619934,0.004982758,0.004529236,0.004755115,0.004770628,0.00449648,0.0047032,0.004370651,0.004194586,0.004165792,0.004127442,0.00384673,0.003974005,0.003782061,0.003644864,0.003616843,0.003448743,0.003565139,0.00348486,0.003387861,0.003241559,0.003131866,0.003126045,0.003376322,0.002811265,0.002759144,0.002667916,0.002784675,0.002874244,0.002655134,0.00278319,0.002912711,0.002661486,0.002743431,0.002723695,0.00268537,0.00253275,0.00253286,0.002482444,0.002370817,0.002467891,0.002466723,0.00231142,0.002332083,0.002221239,0.002268034,0.002333713
47,0.006412716,0.005855456,0.005705857,0.005560865,0.005523297,0.005504885,0.005469255,0.005383572,0.005212508,0.005298316,0.005157907,0.005334933,0.005646132,0.00538013,0.005279664,0.005524239,0.005061416,0.00523868,0.005359502,0.005151003,0.005173695,0.005173483,0.005048624,0.005033391,0.005039753,0.004931825,0.004857375,0.00479476,0.004629523,0.004311825,0.004258387,0.004169984,0.004068042,0.003749894,0.003644514,0.003752339,0.003737984,0.003616633,0.003677709,0.003522369,0.002998017,0.003318222,0.003123214,0.002959244,0.002955176,0.002992399,0.003173806,0.003177635,0.003047143,0.003063372,0.003062932,0.003119209,0.003046283,0.002813334,0.002758935,0.002760826,0.002568712,0.002792931,0.002494598,0.002465826,0.002312448,0.002475325,0.00240174,0.002458583
48,0.007218723,0.006597187,0.006448773,0.006300341,0.006257778,0.006173226,0.006158103,0.006058272,0.005881677,0.00593595,0.005765367,0.005795599,0.005831706,0.005483723,0.005792214,0.005837369,0.005805882,0.005461433,0.006156015,0.005881342,0.005808294,0.005836179,0.005938418,0.005726462,0.00549771,0.005248422,0.005411077,0.00512189,0.005221978,0.004803351,0.004457489,0.004426355,0.004643763,0.004571398,0.004268101,0.004126495,0.003829868,0.004162571,0.003883433,0.003665165,0.003773014,0.003595527,0.003670345,0.003094512,0.003434435,0.003279131,0.00328467,0.003281985,0.003204171,0.003256096,0.003281836,0.003209991,0.00329362,0.003133955,0.003210795,0.003033403,0.002821449,0.002871088,0.002746797,0.002691674,0.00269658,0.002566581,0.002588524,0.002549367
49,0.008107946,0.007416368,0.007272277,0.007122279,0.007074165,0.006920405,0.006931432,0.006815299,0.006634498,0.006648069,0.006688793,0.006284741,0.00642767,0.006459098,0.006516628,0.006433219,0.00635839,0.006753275,0.006827898,0.006808225,0.006473321,0.006906919,0.006778527,0.006596898,0.006536659,0.006299516,0.006018699,0.005778509,0.00563087,0.005638767,0.005663325,0.005184852,0.005202958,0.005042278,0.004686702,0.004686013,0.004466441,0.0044802,0.004383373,0.004176971,0.004127949,0.003967562,0.003870789,0.003841218,0.003751551,0.003790729,0.003594638,0.003448317,0.003624606,0.003816967,0.003781412,0.00376742,0.003467251,0.003532983,0.003320738,0.003292712,0.003178387,0.003191422,0.003031465,0.002958258,0.002825612,0.0027732,0.00286737,0.002888284
50,0.009262695,0.00848012,0.008341511,0.008189383,0.008134062,0.007701976,0.007745547,0.007611578,0.007429563,0.00739179,0.007190094,0.007209792,0.00751025,0.007160109,0.007094994,0.007458156,0.007103248,0.007159556,0.007811218,0.007079027,0.007490944,0.007432253,0.007403773,0.00740127,0.007260992,0.007055536,0.007197769,0.006579498,0.006708491,0.006544618,0.006328416,0.005683647,0.005649185,0.005593112,0.005275796,0.00530886,0.005189719,0.005095032,0.004764336,0.004826061,0.00471251,0.004490802,0.004463443,0.004113462,0.004394615,0.003852516,0.004002333,0.003766373,0.003971695,0.004367248,0.003835328,0.004039706,0.004056931,0.003681423,0.003837877,0.003632121,0.003365719,0.003643487,0.00324534,0.003201683,0.003027179,0.003012134,0.002994197,0.002984974
51,0.010331621,0.00946716,0.009341761,0.009193677,0.009131574,0.008661718,0.008746099,0.0085901,0.008407114,0.008304861,0.008122925,0.008327827,0.008007592,0.007676583,0.008132514,0.007802772,0.007632505,0.008172461,0.008143155,0.008489159,0.007713252,0.008252201,0.007961368,0.008005427,0.007968791,0.007792648,0.007556607,0.007704797,0.007404686,0.007153533,0.006584649,0.00652142,0.006158125,0.006107355,0.006022697,0.006054485,0.005742124,0.005407251,0.005235701,0.005451748,0.005229085,0.004932583,0.005056754,0.004800166,0.004565281,0.004424869,0.004443315,0.004320667,0.004288736,0.00420565,0.004292223,0.004158142,0.00424177,0.004294023,0.004197307,0.004105575,0.003806014,0.003848589,0.00376715,0.003575637,0.003394111,0.003270878,0.003385221,0.00340645
52,0.011486936,0.01053524,0.010428516,0.010288055,0.010218561,0.009749418,0.009884422,0.009702798,0.009521394,0.009338677,0.009336767,0.009275617,0.009433887,0.009291473,0.009007324,0.009311286,0.008629701,0.009303115,0.009056238,0.009032072,0.008997877,0.008992829,0.008830791,0.009083827,0.009007816,0.009178072,0.008545548,0.008798412,0.00832332,0.008066773,0.007558598,0.007461828,0.007106746,0.006653772,0.006946044,0.006584287,0.006232736,0.006114353,0.005851831,0.005697641,0.005922519,0.005720064,0.005596657,0.005471403,0.005177426,0.005266679,0.004966159,0.004936322,0.004809172,0.004573039,0.004673549,0.004650016,0.004569177,0.004787306,0.004414217,0.004340181,0.004159561,0.004103977,0.004012671,0.004063065,0.003900599,0.003494604,0.003602571,0.003572592
53,0.012720052,0.011736999,0.01158826,0.011443059,0.011394338,0.010988919,0.01114408,0.010951194,0.010766471,0.010539858,0.010517202,0.010218825,0.010361102,0.010120549,0.010260204,0.010504229,0.009623797,0.009953476,0.010350592,0.010336065,0.010275091,0.010439157,0.009712194,0.009941281,0.009803445,0.009693875,0.009717302,0.009644983,0.009679643,0.008892633,0.008920005,0.008558033,0.007947871,0.007890287,0.007741089,0.007467223,0.00689982,0.007134549,0.006786041,0.006547116,0.006486561,0.00634284,0.006440556,0.005915564,0.006004493,0.005641226,0.005655213,0.005495956,0.005401228,0.00517452,0.004994284,0.004983453,0.00502101,0.004939565,0.004580843,0.004967483,0.004868533,0.004519662,0.004466095,0.004249243,0.004358661,0.003998948,0.004016918,0.003936042
54,0.014025361,0.013020145,0.012822171,0.012673563,0.012651228,0.012352805,0.012530596,0.012327101,0.012141699,0.011863672,0.011472275,0.011366825,0.011637711,0.011469067,0.012064017,0.011355221,0.010740181,0.011065883,0.011370596,0.011390227,0.011216707,0.011919781,0.011355873,0.010948984,0.010836488,0.01087229,0.010441129,0.010866941,0.010480844,0.0103038,0.009827668,0.009655765,0.009199154,0.008774479,0.008886892,0.008287125,0.008049327,0.00784232,0.007552605,0.00723357,0.00717456,0.006706994,0.006892534,0.006412488,0.006514889,0.006462617,0.006237109,0.00625508,0.006042716,0.005211271,0.005747998,0.005286805,0.005526736,0.005456225,0.005074133,0.005299587,0.005186704,0.005084991,0.004650338,0.004656931,0.004514546,0.004399891,0.004427608,0.004316898
55,0.015257,0.014249848,0.013997228,0.013848177,0.013858305,0.014066208,0.01427251,0.014056004,0.013870282,0.013527109,0.01276214,0.012787652,0.012951127,0.012451219,0.012304163,0.012318352,0.011932396,0.012302607,0.012714039,0.012912755,0.012255592,0.012398182,0.012644014,0.012292291,0.011298778,0.012121286,0.011799524,0.011767578,0.011574122,0.011405484,0.011249218,0.010906985,0.01012971,0.009925481,0.009457943,0.009098217,0.009213172,0.008793952,0.007955817,0.008306424,0.007993038,0.007807803,0.007534928,0.007235287,0.007207842,0.007208922,0.006750879,0.006900293,0.006526174,0.006283426,0.005949203,0.006080112,0.006255422,0.005635235,0.005768759,0.005741437,0.005890876,0.005585555,0.005561567,0.005200559,0.005072469,0.004752229,0.004588162,0.004764842
56,0.01680237,0.015789075,0.015469492,0.015319343,0.015368723,0.015671878,0.015906028,0.015681803,0.015503246,0.015091208,0.015217577,0.014891698,0.014721206,0.014125848,0.013933761,0.013922338,0.013943093,0.013552524,0.014281263,0.013802671,0.01335613,0.013733655,0.013848719,0.013430954,0.013069644,0.012868455,0.012336048,0.012837279,0.013014216,0.012853317,0.012153304,0.011647284,0.011733288,0.011016859,0.01093401,0.010701927,0.010322322,0.009892149,0.009476234,0.009492008,0.008697568,0.008479953,0.008396623,0.00783955,0.008096097,0.008086288,0.0077456,0.007559992,0.007280364,0.007418863,0.007002371,0.00642076,0.00664496,0.006142941,0.00600775,0.006456946,0.006352398,0.005994315,0.005941049,0.006069143,0.005662599,0.005363283,0.005199327,0.005024404
57,0.018481391,0.017473171,0.017075763,0.016926136,0.017022846,0.017375726,0.017640112,0.017410397,0.017243953,0.01675412,0.016385173,0.016990316,0.016648669,0.01595073,0.015614834,0.01570678,0.015009525,0.01579315,0.015454655,0.015491556,0.014573944,0.015161199,0.015258715,0.014805047,0.014861444,0.015109261,0.013823999,0.014456317,0.014388062,0.013480266,0.013700889,0.013685604,0.013241611,0.012220684,0.012084825,0.011686536,0.011953038,0.0110377,0.010589637,0.010319696,0.009953761,0.009501666,0.009893073,0.00925149,0.008876488,0.008535957,0.00896521,0.008250283,0.008692754,0.007800773,0.007646425,0.007454143,0.007472886,0.007141089,0.006784468,0.006788594,0.006474852,0.006658044,0.006359203,0.006301821,0.00604298,0.005797869,0.005996812,0.005601969
58,0.020484155,0.019169544,0.018882093,0.018694305,0.018820927,0.019215518,0.019493766,0.019200299,0.019082325,0.018586489,0.018899456,0.01854484,0.018610929,0.017960931,0.017598521,0.018367175,0.016902014,0.017697432,0.017585602,0.01728547,0.016193021,0.016750099,0.016999142,0.016354009,0.016067176,0.016665519,0.016335539,0.015528279,0.016434709,0.01567396,0.014823165,0.014837629,0.014600625,0.013882112,0.014144755,0.013048724,0.013085439,0.012043308,0.011780617,0.011478105,0.010991093,0.010923606,0.010675511,0.009831412,0.009797276,0.009639096,0.009521586,0.009720993,0.009041381,0.008399235,0.008556723,0.008385365,0.008012059,0.007264367,0.007382523,0.007356184,0.007450928,0.006928942,0.007275299,0.006878233,0.006936708,0.006342179,0.006432019,0.006491715
59,0.022648976,0.02097906,0.020829187,0.020597465,0.020758796,0.021157708,0.021448519,0.021081974,0.021024854,0.020529404,0.020678101,0.020861484,0.021622126,0.019780898,0.019607085,0.019601405,0.019281784,0.019517501,0.019292915,0.019313098,0.018558914,0.018737734,0.018265757,0.018467823,0.017637532,0.018011322,0.017643255,0.017623132,0.017649151,0.017253509,0.01702106,0.016454966,0.015842184,0.015792201,0.015360012,0.015658037,0.014467648,0.013784961,0.013342879,0.01256934,0.012542998,0.011987161,0.011658719,0.011316512,0.010886726,0.010746318,0.010474914,0.010269805,0.010074724,0.00961097,0.009454859,0.009186895,0.00887095,0.008278488,0.008107846,0.007858404,0.007931998,0.007838926,0.007792622,0.00750878,0.00707806,0.007109933,0.007443069,0.007178464
60,0.025095511,0.023007213,0.023025893,0.022742645,0.022944862,0.02307267,0.023372831,0.02292576,0.022942842,0.022457625,0.02347271,0.022259043,0.022907235,0.021460389,0.021885598,0.021701901,0.020442857,0.021182596,0.02182324,0.021076172,0.020623572,0.020530478,0.019707582,0.020092111,0.019612343,0.019990555,0.019493768,0.019783128,0.01888187,0.019375409,0.018478454,0.018325392,0.017643562,0.017241811,0.017489718,0.017223188,0.015743845,0.015650155,0.015060309,0.014584722,0.013812567,0.01351737,0.013334207,0.01223651,0.012554275,0.012130005,0.011632312,0.011244479,0.011258967,0.01099306,0.010331137,0.010420523,0.010255531,0.009476494,0.00956561,0.008828787,0.008330114,0.008485443,0.00851019,0.008421205,0.008022889,0.007705601,0.008063367,0.007684429
61,0.027648447,0.025087404,0.025310041,0.024969,0.025217447,0.025306057,0.025616659,0.025074376,0.025180171,0.024708398,0.025745074,0.02577699,0.02430875,0.023203573,0.023716892,0.023938025,0.022788947,0.022848776,0.023755009,0.022901334,0.022489615,0.023233941,0.022028077,0.021525372,0.021900389,0.021856896,0.020970271,0.021494661,0.021320735,0.020252123,0.020359864,0.01906352,0.0195181,0.019414635,0.019379281,0.019284245,0.018356489,0.017906954,0.017192375,0.016293619,0.015595373,0.015085374,0.014925672,0.014260206,0.013415154,0.013435296,0.013054891,0.012664135,0.012156585,0.012297526,0.011669633,0.011013641,0.011146098,0.010586009,0.010116217,0.010167178,0.009664005,0.009198089,0.009050439,0.008923542,0.008543601,0.008725868,0.008601087,0.008397142
62,0.030417127,0.027315326,0.02778094,0.027374098,0.027675447,0.027712525,0.028032278,0.027381546,0.027592748,0.027142272,0.027810701,0.02896744,0.029317542,0.026999786,0.027808213,0.027127954,0.025529966,0.026244974,0.027106838,0.02608415,0.024932316,0.025131358,0.024759634,0.024135373,0.024309392,0.023779512,0.022933966,0.023266869,0.02370279,0.02266807,0.021592326,0.022007794,0.021957676,0.021256731,0.020779907,0.021051924,0.019986542,0.019490066,0.018831877,0.01798498,0.01695013,0.016965386,0.016534765,0.015704661,0.015464879,0.014897946,0.014196438,0.014040739,0.013489366,0.013042917,0.012951152,0.012641968,0.012290408,0.012248436,0.011344172,0.011004437,0.011024934,0.010140976,0.009612563,0.009747581,0.009469077,0.009353474,0.009652456,0.009425515
63,0.033233838,0.029923468,0.030380362,0.029966981,0.030303082,0.030299763,0.030647735,0.030020859,0.030126669,0.029678912,0.031562374,0.031232284,0.03200378,0.030494892,0.029512437,0.029848003,0.028838536,0.029206071,0.02955665,0.02796393,0.027320669,0.027811667,0.026675587,0.026357406,0.026048376,0.027183792,0.025856374,0.025677757,0.025387286,0.02502061,0.024135153,0.023202136,0.024874837,0.023827232,0.023246069,0.02257455,0.021719244,0.02177719,0.020421301,0.020102896,0.020008097,0.018998806,0.018503715,0.017348524,0.017106551,0.016818904,0.015646931,0.015525598,0.014895687,0.014507938,0.013891253,0.013662552,0.013536386,0.012307602,0.012728552,0.012188833,0.011695044,0.01184353,0.010671483,0.010687987,0.010278248,0.010001332,0.010217482,0.010115599
64,0.036271607,0.032744763,0.033186677,0.032769592,0.033143909,0.033093885,0.033472161,0.032879938,0.032858783,0.032418668,0.033542152,0.034187819,0.035071465,0.033588767,0.034038438,0.033715573,0.032319705,0.03271599,0.034111581,0.032299167,0.030784227,0.031386602,0.030544231,0.02973554,0.029013582,0.029541188,0.028006341,0.028559911,0.028306093,0.027645016,0.027075373,0.026822724,0.025405097,0.025657432,0.026265198,0.024632082,0.02435205,0.024487539,0.023253393,0.022746063,0.022205153,0.021219647,0.021333904,0.019822915,0.019443825,0.018801711,0.017839695,0.017493768,0.016539989,0.015648596,0.015071593,0.015183904,0.015038862,0.014295772,0.013892243,0.01342941,0.013082056,0.01261512,0.012160851,0.011616304,0.011158181,0.010977218,0.011142635,0.011217341
