Age,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
65,0.039535647,0.03628199,0.03652903,0.036196008,0.036689921,0.036686675,0.036723083,0.036420379,0.036508252,0.035862613,0.037413659,0.037297485,0.03859232,0.036163097,0.037513433,0.036920013,0.034922126,0.03594409,0.037117659,0.036133988,0.034700985,0.034920595,0.034173456,0.033325348,0.033031894,0.032922878,0.031260687,0.03164331,0.031311844,0.030883692,0.029906157,0.029919936,0.029323736,0.027287589,0.029565101,0.028411411,0.027405351,0.026957643,0.026553113,0.02622377,0.025223718,0.023677238,0.024024081,0.022906837,0.022135288,0.021762003,0.020634835,0.01992235,0.019251407,0.018364465,0.017283309,0.017214798,0.016560294,0.016214285,0.015501113,0.015141527,0.014975356,0.01436175,0.013270617,0.013169207,0.012274589,0.012115203,0.012382381,0.012259401
66,0.043542102,0.03940324,0.039887991,0.039168703,0.039920497,0.039897733,0.040166209,0.039706824,0.039476352,0.03899746,0.039911286,0.039008692,0.03999369,0.037735305,0.038516265,0.040685569,0.038234197,0.039128749,0.039557653,0.038684057,0.037115467,0.038627545,0.036679432,0.03637779,0.036247093,0.035946897,0.034718056,0.034513255,0.034858939,0.033328339,0.032328862,0.032298189,0.032167505,0.031561385,0.029759428,0.031081977,0.02971141,0.029977965,0.028983052,0.027904162,0.02775646,0.026822222,0.026696248,0.025154656,0.024978793,0.023474319,0.022336662,0.022117801,0.021467485,0.020327052,0.019222855,0.018713464,0.018255556,0.017926169,0.016865445,0.016619321,0.016245835,0.015790415,0.014987597,0.014662311,0.014219372,0.013326416,0.01345539,0.012919372
67,0.046904093,0.042726678,0.043175273,0.043056159,0.043512917,0.043422979,0.043910524,0.043571017,0.043014968,0.042393337,0.045117151,0.045613051,0.045201977,0.042693139,0.044040249,0.044052397,0.043428653,0.044923707,0.044715191,0.042908477,0.040810712,0.042778452,0.041298749,0.039985392,0.039734595,0.039817069,0.038298609,0.039032747,0.038428918,0.036547068,0.035859801,0.03553976,0.035519726,0.034595217,0.033775264,0.032911179,0.033415683,0.032317106,0.032183251,0.031431864,0.030968195,0.02999397,0.030244826,0.028203744,0.027771136,0.026067374,0.025545243,0.02474188,0.024170142,0.022533814,0.02152328,0.02103375,0.020447539,0.019310514,0.019045938,0.018186887,0.017551938,0.017107181,0.016430408,0.015922759,0.015234482,0.01535149,0.014284382,0.014424732
68,0.051064388,0.047014467,0.046694,0.046626502,0.046956508,0.046982674,0.047441542,0.047364792,0.046766598,0.046245323,0.047609515,0.048211401,0.049734822,0.046109274,0.047004835,0.047993946,0.045033617,0.04763997,0.049506282,0.047295988,0.044918846,0.046205735,0.045301049,0.045076998,0.042845665,0.043096809,0.042413596,0.042681842,0.041859523,0.039973792,0.03930404,0.039104145,0.039420338,0.038153214,0.038420298,0.036833837,0.034899858,0.035592458,0.033917986,0.034267006,0.033082224,0.032745409,0.032630183,0.03094389,0.030036031,0.029554553,0.028595579,0.027063936,0.026065684,0.025044334,0.023059207,0.023143914,0.022654184,0.021238738,0.020517072,0.020063059,0.019781264,0.019557878,0.018613834,0.017766094,0.016495633,0.016175331,0.016196918,0.015592952
69,0.055299147,0.050456131,0.050894153,0.050867421,0.051372083,0.051201072,0.05136668,0.051823268,0.05156712,0.050042373,0.051867105,0.05283786,0.053496312,0.050072997,0.051332619,0.051604558,0.050285262,0.052051531,0.054492635,0.052181726,0.049939323,0.051652505,0.049879324,0.04950452,0.048164076,0.048688029,0.046061963,0.046198446,0.044718524,0.04416077,0.042866675,0.042885379,0.042250829,0.040688622,0.041495424,0.04085071,0.039756525,0.037554785,0.038596365,0.037853947,0.036660154,0.036110719,0.036084068,0.0334037,0.033700385,0.032659215,0.031254999,0.030052652,0.029533621,0.027880113,0.026426228,0.025857252,0.025140013,0.023795362,0.022274994,0.021319418,0.021516256,0.021296995,0.020415231,0.019859967,0.018450608,0.018421184,0.017880578,0.017783803
70,0.059331053,0.053838154,0.054995954,0.054792928,0.055741645,0.056089087,0.055791012,0.056186028,0.055713984,0.054943962,0.055559558,0.056014113,0.057521374,0.053896102,0.054060218,0.055454073,0.053555059,0.05628041,0.058066145,0.057864654,0.054800041,0.056397514,0.053796776,0.052681157,0.05181224,0.053289935,0.050782179,0.050674061,0.050517395,0.047824763,0.047901166,0.046625909,0.046666009,0.044834062,0.0466317,0.044427413,0.043141624,0.042402807,0.04109589,0.040618075,0.040828587,0.039233437,0.039034289,0.037379645,0.036929964,0.036874033,0.034719697,0.034100869,0.032846692,0.030523726,0.029466875,0.027968009,0.026789285,0.026291392,0.024650435,0.023995159,0.022867338,0.023143071,0.02157727,0.021573441,0.021764485,0.02033352,0.019927614,0.019415551
71,0.065146387,0.059212107,0.059403889,0.059647803,0.060505567,0.061324261,0.060410316,0.061279756,0.061009394,0.059668176,0.060394538,0.060341785,0.060326707,0.056202519,0.058358817,0.059445488,0.056504247,0.059972319,0.062087756,0.059780948,0.059114585,0.061628749,0.058437992,0.058566997,0.057177374,0.058250086,0.055014892,0.055081033,0.053529071,0.052669968,0.052172821,0.050970578,0.05077245,0.048500961,0.050242786,0.048419412,0.047632679,0.045224653,0.045722818,0.043360797,0.044711838,0.043449926,0.044172812,0.040979554,0.040733139,0.039847432,0.03896304,0.037118865,0.036846951,0.03397969,0.032613019,0.032256496,0.030757876,0.028762476,0.028546232,0.02664377,0.025466641,0.025379349,0.024079377,0.02371862,0.023788311,0.022801207,0.021706517,0.021487369
72,0.071276833,0.064531641,0.065248892,0.06490565,0.06599212,0.067647695,0.066028467,0.067184106,0.066670316,0.065130683,0.067232211,0.069564412,0.068808656,0.064107632,0.065232938,0.066950355,0.063430974,0.06745831,0.068275851,0.066854437,0.063655442,0.067623075,0.065522254,0.064311226,0.063118602,0.06252378,0.060991275,0.060527159,0.059987079,0.059625984,0.057362906,0.057051184,0.055700861,0.05425012,0.054988406,0.0542772,0.052138083,0.051739799,0.049923117,0.04883694,0.047510168,0.04739612,0.047499706,0.044404697,0.045027147,0.044632429,0.042133171,0.041740082,0.040310928,0.038198589,0.036350782,0.035342588,0.033764893,0.032683244,0.03087047,0.029528929,0.028610573,0.027900601,0.027001896,0.026244766,0.025563699,0.025539788,0.025394242,0.024550036
73,0.077997608,0.070689254,0.071492084,0.070459265,0.07232053,0.073231382,0.071417224,0.072713657,0.07193829,0.070168562,0.073453726,0.07282624,0.07596057,0.068550597,0.070486968,0.072217913,0.069161556,0.072611853,0.074131263,0.072101633,0.069331049,0.073762915,0.071415292,0.072667302,0.069002052,0.070111574,0.066230319,0.067253471,0.066745321,0.063625689,0.063515376,0.062923228,0.061571419,0.059288187,0.059426641,0.058420817,0.056735218,0.056667255,0.054752124,0.053816583,0.052184327,0.049948387,0.052376139,0.050374861,0.049589905,0.048010996,0.046776044,0.045198723,0.045126147,0.042747637,0.04022896,0.038813889,0.038191506,0.035520897,0.0341069,0.032223819,0.031074067,0.031346319,0.029517778,0.028926448,0.027312148,0.027503394,0.02765733,0.02626236
74,0.084911571,0.076869496,0.077739652,0.077299091,0.079805131,0.079397958,0.07699174,0.079145332,0.078384385,0.07662452,0.080224589,0.080811064,0.081402415,0.076117042,0.076564615,0.077967958,0.073857123,0.07928485,0.080799244,0.07873817,0.073873585,0.078704507,0.078548167,0.078376763,0.077063745,0.075949209,0.072529251,0.07330142,0.073659227,0.069838669,0.06770244,0.069262385,0.067531868,0.065260664,0.065680347,0.06451309,0.061614677,0.061263382,0.060924533,0.058861592,0.058262111,0.056777009,0.05556276,0.054199412,0.054219435,0.053131617,0.052304813,0.051063765,0.048380766,0.047893603,0.044924088,0.044143861,0.042640762,0.039307893,0.038991682,0.035983207,0.035238453,0.03335591,0.032413081,0.032018357,0.031312525,0.030227305,0.030070418,0.030027588
75,0.094498516,0.085069775,0.0859272,0.085788227,0.088102793,0.086797991,0.082658374,0.084807952,0.083635551,0.083022908,0.087110842,0.085509259,0.086668772,0.080153867,0.081683048,0.084432255,0.07860535,0.0858101,0.08607283,0.083569939,0.08148145,0.084429398,0.084711082,0.081762558,0.081521897,0.083858645,0.080024906,0.079918877,0.079086764,0.076129487,0.074484008,0.074208753,0.072997808,0.070949591,0.072579765,0.06978314,0.067665558,0.066749059,0.066066243,0.064268308,0.062381905,0.060447397,0.062301942,0.05660055,0.059188515,0.05856501,0.055962909,0.054383366,0.054293675,0.051358762,0.050251031,0.048734523,0.046763625,0.044545632,0.041527284,0.040233031,0.039657724,0.038055861,0.035988359,0.035407959,0.0330783,0.033712647,0.033627794,0.032465425
76,0.103411926,0.093343342,0.093612497,0.09315797,0.095968045,0.095058461,0.090256525,0.091511209,0.09207046,0.090105877,0.097313978,0.091425672,0.096466629,0.087771227,0.088115654,0.09163159,0.085688536,0.093368374,0.09194752,0.089839643,0.086646677,0.092175088,0.090268964,0.08713561,0.089731276,0.091088421,0.089470072,0.086580978,0.087229829,0.082769662,0.081318851,0.080369186,0.078983959,0.076545769,0.080264039,0.078409577,0.074761381,0.07269736,0.072007424,0.070368804,0.06878034,0.067262991,0.067843793,0.063951243,0.062454077,0.063619986,0.06262805,0.060430061,0.058935934,0.055996744,0.054546181,0.054387969,0.052023033,0.048455309,0.047768128,0.044975212,0.044135007,0.041946471,0.040979352,0.038934911,0.037626562,0.037368136,0.036735009,0.035742899
77,0.113010539,0.102229133,0.101416463,0.101168621,0.105385977,0.10388229,0.098158613,0.099815899,0.099104374,0.097837301,0.100578135,0.102404973,0.09807815,0.093654115,0.094482426,0.097154746,0.091482466,0.098039522,0.096145842,0.096878452,0.093051322,0.096794595,0.097115691,0.095241878,0.095111094,0.095934696,0.0933531,0.093631499,0.094466349,0.091164063,0.087062485,0.088097336,0.086695465,0.083418301,0.086051609,0.084618709,0.080227484,0.078889179,0.079304797,0.07575038,0.075641344,0.074151535,0.074393967,0.070581159,0.070292683,0.064547805,0.068152738,0.065632579,0.065390705,0.062192429,0.060527222,0.059167801,0.057923895,0.054552331,0.053245111,0.050202497,0.048891382,0.046905024,0.044630267,0.043716391,0.040925123,0.041306393,0.040212364,0.039235678
78,0.123211823,0.111311507,0.10981839,0.110474007,0.114094398,0.113483818,0.107640144,0.109811266,0.109379627,0.107187586,0.108246989,0.110422793,0.116265868,0.094489907,0.106478634,0.104736503,0.09829978,0.108043499,0.103916518,0.104106741,0.101489574,0.106148498,0.102017108,0.102783678,0.101871902,0.104740862,0.100206062,0.101492709,0.10188203,0.098756787,0.096185222,0.096114705,0.094887738,0.090418328,0.092780854,0.092221502,0.08575291,0.086014317,0.085996663,0.083178801,0.081536061,0.080858815,0.082020916,0.077484046,0.079042962,0.075284012,0.06906613,0.072950166,0.071572945,0.069168956,0.066005845,0.064772509,0.062554592,0.061365585,0.058057556,0.055422581,0.053687524,0.052635428,0.048918494,0.04899861,0.045506231,0.0462979,0.045873854,0.044225157
79,0.133957503,0.12096113,0.120954659,0.12079652,0.12568441,0.123570418,0.1169762,0.121100324,0.119551394,0.116582948,0.119231695,0.118663424,0.123424888,0.112883103,0.101248959,0.120924554,0.108349822,0.114070218,0.111240752,0.111704265,0.108998863,0.11446567,0.113022364,0.108793243,0.11208714,0.113664201,0.104865055,0.11230689,0.11049387,0.107640118,0.105296501,0.104561146,0.101800176,0.098146618,0.102213668,0.09864982,0.095245285,0.093944912,0.093569691,0.091822982,0.090639488,0.085819212,0.090197152,0.084278574,0.086432157,0.083363249,0.08005852,0.074835627,0.079029781,0.074526412,0.073353329,0.072167615,0.071474641,0.066683335,0.064938756,0.062288038,0.059967249,0.059624523,0.055217075,0.053112927,0.051780521,0.050208141,0.049805637,0.048716404
80,0.140419682,0.126168054,0.12709596,0.124071459,0.129985539,0.128387449,0.122131237,0.127194659,0.123723349,0.120090595,0.128492507,0.127838736,0.130265492,0.118462295,0.124198571,0.112175594,0.117264339,0.125758851,0.119047101,0.119344933,0.11713343,0.123809112,0.121981019,0.117818995,0.117813914,0.123302222,0.116196989,0.118467467,0.119640538,0.116670655,0.11329907,0.113661442,0.11059311,0.10916833,0.110031808,0.107936221,0.103027844,0.103355671,0.102192167,0.100351318,0.098119451,0.09605111,0.096725939,0.09257604,0.093467249,0.093308664,0.08952503,0.085339065,0.077552488,0.082311174,0.08027993,0.07956813,0.077374125,0.073508622,0.07116002,0.069361819,0.066536531,0.06525059,0.063705034,0.060529834,0.057911471,0.056220725,0.057041931,0.05551183
81,0.149750754,0.134431761,0.135425157,0.136348108,0.137876075,0.137716024,0.12920202,0.134712725,0.133048878,0.127846614,0.139494454,0.136443593,0.141965269,0.124577887,0.128607825,0.137060813,0.110186779,0.130081019,0.128799657,0.126210229,0.124613112,0.12741369,0.128891559,0.128753144,0.127436075,0.128940417,0.121529175,0.127354204,0.127848599,0.122392685,0.123270377,0.122676443,0.120091381,0.114642445,0.118442526,0.115050559,0.111282235,0.111323098,0.11120962,0.106386761,0.107024961,0.102518828,0.105715164,0.099625762,0.101578135,0.100181919,0.09639462,0.09452315,0.091429658,0.083078287,0.08686706,0.088001738,0.086999143,0.080412719,0.079890356,0.07546307,0.075393374,0.073786232,0.069366705,0.068068593,0.064256209,0.064943598,0.064044309,0.061068136
82,0.16673275,0.15582402,0.153962799,0.151520086,0.155646363,0.151688629,0.145913279,0.153100152,0.146242414,0.144741537,0.149451568,0.157188113,0.164408093,0.141781555,0.14240276,0.149522928,0.137235627,0.12146238,0.141437035,0.139194705,0.135793095,0.142522419,0.138738722,0.143071253,0.13892812,0.144287194,0.131577756,0.134938302,0.137246114,0.132786067,0.132214206,0.136157494,0.130187655,0.124918445,0.130521093,0.125070368,0.118293987,0.118698208,0.120752168,0.116055283,0.116594832,0.113390777,0.115153078,0.109119706,0.112036434,0.108718669,0.107558669,0.103893434,0.104663448,0.097934898,0.086763482,0.095599552,0.095128884,0.089667947,0.085995121,0.085861023,0.084099402,0.08079213,0.077775894,0.075008258,0.072926775,0.072470657,0.07351947,0.069044722
83,0.183948606,0.16485701,0.16295204,0.168849839,0.168034982,0.171959364,0.158285425,0.164454843,0.158114804,0.155810009,0.162124274,0.164870293,0.17743333,0.152593371,0.154971171,0.158716708,0.149560393,0.163188395,0.116536784,0.14538174,0.147411113,0.149680494,0.153146423,0.147758674,0.156267913,0.154749695,0.144854373,0.141952236,0.150433821,0.149941631,0.142223401,0.139844424,0.14338263,0.135358362,0.141372375,0.13387572,0.131586959,0.129152344,0.130461018,0.127427964,0.125654382,0.123431072,0.124326058,0.118872545,0.121760967,0.11834955,0.116836293,0.115853606,0.114629728,0.110092512,0.105620767,0.093636385,0.105416773,0.099218691,0.096199692,0.093512477,0.092081166,0.08922486,0.085861615,0.082426932,0.081111801,0.081433955,0.080516244,0.077848815
84,0.203116916,0.185636908,0.181665887,0.183656246,0.187412,0.183739486,0.172499957,0.176888757,0.176609318,0.17481637,0.180587219,0.186276994,0.187028096,0.174765116,0.174937182,0.174421349,0.160946158,0.179938766,0.174489045,0.120608058,0.160900398,0.1642628,0.160950539,0.163997404,0.160145956,0.169112913,0.157988173,0.159651225,0.153695402,0.152866715,0.15542896,0.153478242,0.152179555,0.14495037,0.152179662,0.145917376,0.139474378,0.139297477,0.141326831,0.137395719,0.139865251,0.132393489,0.138996083,0.131984327,0.129810071,0.128515099,0.125499801,0.124805357,0.125892958,0.120906144,0.117997002,0.110163495,0.100901605,0.111730125,0.107881923,0.103212747,0.101202842,0.100816786,0.096023479,0.093571337,0.090077934,0.090759634,0.089868964,0.086326861
85,0.208132619,0.194460288,0.190535666,0.187277722,0.203135472,0.202219254,0.183364728,0.189443457,0.188524071,0.183433566,0.191902347,0.196766555,0.198021849,0.178286698,0.178150582,0.183256384,0.168737481,0.177923469,0.172891313,0.174472227,0.171628276,0.180671193,0.173233271,0.171158681,0.170538296,0.174978128,0.17415517,0.169288344,0.173524557,0.161685434,0.166353046,0.165523343,0.160236643,0.156756343,0.164432033,0.159237275,0.149546188,0.151016767,0.155755089,0.148325301,0.145889139,0.142815504,0.149573618,0.139239868,0.141048625,0.142112046,0.138384121,0.135561444,0.135350675,0.131788963,0.132833866,0.127126627,0.12675219,0.104014154,0.116983796,0.115700476,0.111825874,0.111091424,0.106510925,0.104279639,0.100464151,0.101080883,0.101568295,0.097710552
86,0.238379649,0.214120498,0.210617561,0.210295619,0.217564563,0.215044394,0.200829104,0.206691106,0.204494188,0.194063946,0.217612083,0.21358245,0.218581519,0.195961743,0.194695412,0.203290914,0.186156183,0.197252554,0.18511926,0.182152714,0.184750847,0.191603214,0.187934761,0.189935249,0.183328433,0.189690255,0.174443673,0.19119079,0.186298777,0.181891414,0.178500067,0.178053198,0.176634622,0.166293572,0.174632033,0.176482692,0.160857726,0.162078649,0.165896318,0.16087207,0.158444201,0.155419358,0.160664269,0.149653252,0.155424342,0.15319749,0.150283218,0.146299105,0.145245103,0.143433701,0.140209626,0.140857658,0.139003999,0.130235271,0.114979483,0.129016659,0.126236351,0.125122926,0.117033456,0.114286452,0.109640523,0.114827683,0.113009646,0.10733516
87,0.25736856,0.224911838,0.219454179,0.23063178,0.231161026,0.228407142,0.215986805,0.230591722,0.21775832,0.213384604,0.226015401,0.237343495,0.234100314,0.201896086,0.210072394,0.218937927,0.200544714,0.213785333,0.195802831,0.201961972,0.197807528,0.205257404,0.201767725,0.199211614,0.198314305,0.199648949,0.192057097,0.187698834,0.202978019,0.20048375,0.191742384,0.187930458,0.186368359,0.179952223,0.180484446,0.17663963,0.173750306,0.175137185,0.177062623,0.170934874,0.175229342,0.167308483,0.174010126,0.162907079,0.165959733,0.165663181,0.164395424,0.159967304,0.158973104,0.153846946,0.150097215,0.152293752,0.153666543,0.146720431,0.140029397,0.1183442,0.140050821,0.136682204,0.132747588,0.127672464,0.123731955,0.126452655,0.123531813,0.121884483
88,0.265132356,0.23423719,0.236055174,0.23968076,0.250406134,0.246074468,0.227087041,0.240325523,0.240428454,0.223454194,0.238313341,0.227860768,0.253548635,0.2158508,0.221225809,0.219994102,0.21251331,0.235543106,0.215541338,0.209356832,0.206470552,0.220943475,0.21698254,0.217293054,0.212403194,0.224226134,0.199126442,0.201951415,0.198599722,0.210991288,0.202197559,0.206183595,0.199046303,0.188299699,0.198417044,0.198675255,0.180009653,0.183739837,0.193135312,0.176815757,0.186193096,0.178667707,0.187142414,0.17706703,0.180134119,0.177718643,0.176849853,0.170996259,0.176842189,0.168498355,0.166833118,0.166977114,0.164730256,0.161559421,0.159648556,0.144637919,0.127546463,0.154938694,0.148676331,0.139705694,0.136809803,0.139047048,0.138434444,0.135204759
89,0.281906358,0.263008533,0.252825948,0.251300499,0.272094146,0.269327874,0.247884399,0.247808832,0.252045348,0.232468536,0.256032237,0.247845132,0.267903048,0.240154405,0.240185751,0.248856435,0.230664858,0.242007817,0.230936819,0.231615473,0.227180843,0.231130261,0.227565214,0.223882873,0.232932948,0.243537934,0.211020363,0.214879512,0.221774629,0.199476051,0.214227353,0.216792324,0.209418008,0.196650104,0.213045303,0.203743879,0.198326675,0.199842199,0.205752285,0.194646104,0.199955803,0.192091018,0.198749548,0.188233419,0.192384157,0.194932879,0.190424134,0.188393972,0.189195869,0.179496505,0.179197235,0.182444689,0.181643005,0.170025082,0.178640748,0.167999694,0.161737872,0.136825894,0.165611604,0.163723022,0.152633589,0.152471094,0.154216355,0.148276866
90,0.295921524,0.272988479,0.260079531,0.270780024,0.275095099,0.278370186,0.2660773,0.273960716,0.253252294,0.256673277,0.272392979,0.255211377,0.26319072,0.237342753,0.256391918,0.261350802,0.239628277,0.25544283,0.242348735,0.248610091,0.236934518,0.244216455,0.243882912,0.252857499,0.247424742,0.253182319,0.238606965,0.237143412,0.225304623,0.224902837,0.215455654,0.21363079,0.224661099,0.214856466,0.225360201,0.214039333,0.203296332,0.203293731,0.210357062,0.202642369,0.215143021,0.203748198,0.215758321,0.201798459,0.205278021,0.202233323,0.200341642,0.200288798,0.19993991,0.194012736,0.187784108,0.187874569,0.194259188,0.179405946,0.186380587,0.179389264,0.184608247,0.166317492,0.148355177,0.174121684,0.168146229,0.16703596,0.168449082,0.163604845
91,0.308527341,0.284094637,0.268006202,0.292735256,0.296951635,0.295991669,0.276803598,0.283095065,0.280394176,0.25913131,0.243986849,0.282123429,0.278458844,0.232716154,0.257441673,0.281761806,0.242713302,0.277329847,0.264567393,0.251720183,0.268706306,0.262976247,0.266551564,0.267160429,0.254555163,0.27130757,0.255296326,0.247214576,0.240468686,0.239866277,0.225149084,0.230263724,0.232721132,0.231866363,0.239985978,0.231218775,0.216017934,0.210622643,0.226083038,0.220299699,0.220994948,0.221065404,0.221605647,0.210130422,0.21882537,0.215101312,0.21753793,0.211057633,0.211186549,0.201125078,0.199328067,0.204854278,0.207056613,0.198330773,0.198056359,0.198555678,0.188609483,0.20124405,0.171854374,0.162008666,0.191288966,0.188985662,0.185406502,0.174560436
92,0.3189349,0.318944738,0.295266789,0.302355132,0.316881244,0.324444934,0.29690088,0.314254868,0.28387747,0.292627752,0.260461671,0.276201641,0.320710368,0.264573445,0.2790491,0.294374182,0.279839844,0.286990962,0.286859777,0.26618705,0.28252287,0.297593408,0.27839233,0.286432612,0.281193815,0.288494459,0.271886895,0.280896861,0.260441349,0.24787114,0.252363039,0.251553817,0.248783584,0.248398816,0.261025353,0.243449704,0.228294372,0.232994215,0.241429448,0.240296045,0.236797847,0.235680828,0.24979984,0.234269696,0.24396319,0.239593823,0.236790037,0.228300449,0.225170171,0.224965291,0.224037638,0.222066408,0.231328172,0.214737445,0.212052264,0.212763425,0.213782165,0.213466294,0.201883803,0.186473887,0.174249036,0.214942545,0.211732016,0.199170407
93,0.376904806,0.328697196,0.296408875,0.345661607,0.325115635,0.332489247,0.301940984,0.333195135,0.298567647,0.294818502,0.27587457,0.269816273,0.277515192,0.299260383,0.279163857,0.306947697,0.283248575,0.307854032,0.28956422,0.28922733,0.277570223,0.292676396,0.308439428,0.297611445,0.302255639,0.315420268,0.299228532,0.286214223,0.277166552,0.264638695,0.258452292,0.267130435,0.268238683,0.25376752,0.274468617,0.264521193,0.245394094,0.252429425,0.264903022,0.251718809,0.266329467,0.249466178,0.272289369,0.248998957,0.259581472,0.259156764,0.251132176,0.244691955,0.246330218,0.238955043,0.237599348,0.243672425,0.25465529,0.226940864,0.234924042,0.229582923,0.227079291,0.232894292,0.219715319,0.22256812,0.211053516,0.201098909,0.238718433,0.218951863
94,0.376846109,0.331153974,0.319978527,0.343026924,0.356829741,0.332854272,0.334914489,0.34278181,0.334516528,0.333282527,0.281744929,0.281543274,0.285425101,0.257572027,0.311514828,0.305689489,0.303111708,0.340195016,0.315151515,0.319436052,0.306320586,0.338718875,0.320826953,0.313607237,0.316935923,0.310276323,0.318452919,0.299691973,0.284066142,0.298202648,0.277306037,0.301162126,0.289520359,0.279423838,0.29089872,0.27836485,0.26377452,0.259019184,0.272011727,0.272819473,0.28739386,0.273477873,0.26974765,0.25849361,0.274077927,0.272886752,0.267204334,0.259844305,0.264738079,0.257361403,0.253604122,0.25912958,0.252762806,0.249204359,0.243026846,0.244378573,0.234686936,0.249011723,0.239751566,0.248615064,0.236034147,0.226142325,0.216162677,0.236736854
95,0.354986577,0.382687084,0.332387838,0.389961648,0.378424595,0.386526835,0.385387769,0.356146874,0.365803208,0.329417288,0.316301703,0.289950577,0.292569659,0.258841234,0.265313266,0.34032634,0.292993631,0.353714661,0.312934171,0.339173967,0.336398695,0.326257633,0.353672316,0.333990425,0.339477304,0.350079323,0.33157339,0.324210526,0.324350597,0.299405556,0.300811124,0.298099558,0.306045411,0.296280183,0.297836589,0.289093032,0.276237191,0.284886438,0.282422072,0.302861067,0.294890511,0.285352543,0.291573965,0.275279389,0.300550694,0.291578745,0.289713938,0.281059863,0.285714286,0.282458996,0.267501636,0.283448096,0.287852149,0.273090482,0.267555003,0.261595215,0.27386718,0.27480479,0.266603444,0.260165448,0.2531144,0.268540769,0.256611314,0.23521205
96,0.385862589,0.378622109,0.372612929,0.404186158,0.39393103,0.388317954,0.338856791,0.377534802,0.396683793,0.354801568,0.369206599,0.352059925,0.306329114,0.274970623,0.290710383,0.306966998,0.329024677,0.35978836,0.345323741,0.348082596,0.335083532,0.362190813,0.372317127,0.380008617,0.350832266,0.353139486,0.372204473,0.353968254,0.308491981,0.317668488,0.317826124,0.312698974,0.327537473,0.296593857,0.322695309,0.314035755,0.294979232,0.289541979,0.324821655,0.305826235,0.326375712,0.308874276,0.304204753,0.310515173,0.301152816,0.317022743,0.308618534,0.287256267,0.296284369,0.300249452,0.284512864,0.299926944,0.296897941,0.285881116,0.290448665,0.280362409,0.282763233,0.301422024,0.276915732,0.275971055,0.278364873,0.295793155,0.282666555,0.265550632
97,0.40303882,0.395670989,0.422401187,0.372390915,0.386204296,0.390093598,0.390392172,0.379604944,0.377997234,0.443358015,0.378539493,0.345191041,0.307692308,0.280597015,0.295434199,0.27826087,0.294599018,0.387681159,0.34212766,0.334680679,0.320987654,0.383954155,0.385964912,0.38028169,0.394041977,0.403172505,0.366863905,0.380414313,0.341813632,0.301377565,0.314209115,0.330420969,0.324470971,0.322631167,0.342774147,0.317475052,0.297624384,0.314852547,0.313021703,0.338167232,0.322733354,0.314041268,0.355292376,0.331191482,0.319637883,0.334365325,0.32741267,0.306067172,0.325764303,0.324723247,0.330192318,0.315800481,0.319112711,0.301893697,0.306687871,0.310863376,0.312789726,0.328387306,0.296207585,0.290251131,0.302729976,0.317569504,0.314666359,0.28463763
98,0.450955243,0.399583943,0.460115405,0.535748766,0.440951816,0.35644267,0.347368643,0.394418685,0.432535062,0.425552954,0.336,0.339066339,0.348547718,0.38490566,0.285714286,0.347338936,0.289693593,0.291777188,0.388405797,0.392621871,0.392947103,0.401902497,0.407494145,0.374282434,0.420206659,0.425055928,0.406147091,0.356989247,0.360320922,0.359133127,0.348252606,0.311423101,0.356938191,0.332151054,0.354788069,0.347305389,0.318353345,0.352159468,0.333001658,0.327653997,0.355924095,0.325213344,0.360424028,0.315662651,0.332824851,0.333959732,0.312100281,0.328427576,0.344625341,0.341846758,0.331841023,0.342993522,0.318325935,0.327639071,0.335558703,0.322605267,0.344193223,0.33116693,0.305980823,0.325184209,0.314790698,0.329360402,0.327162858,0.32300284
99,0.567155588,0.421716157,0.470330742,0.531461785,0.572456381,0.483661581,0.40126452,0.447623941,0.382256436,0.410654243,0.330434783,0.354978355,0.403100775,0.397260274,0.302631579,0.299212598,0.292565947,0.302222222,0.296610169,0.487238979,0.371764706,0.401709402,0.369168357,0.459813084,0.404580153,0.425963489,0.322067594,0.445205479,0.386962031,0.344615385,0.390843867,0.338255034,0.312952005,0.370656371,0.364341085,0.329322356,0.261330194,0.358240042,0.361509835,0.359218172,0.398152899,0.35892323,0.377235772,0.349964531,0.358670915,0.381601363,0.350758853,0.334505666,0.365753425,0.340122858,0.349005704,0.360381172,0.339101274,0.344013491,0.332422587,0.301838392,0.348805593,0.363363363,0.325719268,0.318655571,0.340989532,0.363359834,0.333799907,0.32904756
